X,L,Section,End Condition,,Slope ,Deflection
2.78,5,4.5,SF,,0.3729,-0.1065
2.785,5,4.5,SF,,0.3729,-0.1065
2.79,5,4.5,SF,,0.3729,-0.1065
2.795,5,4.5,SF,,0.3729,-0.1065
2.8,5,4.5,SF,,0.3729,-0.1065
2.805,5,4.5,SF,,0.3729,-0.1065
2.81,5,4.5,SF,,0.3729,-0.1065
2.815,5,4.5,SF,,0.3728,-0.1065
2.82,5,4.5,SF,,0.3728,-0.1065
2.825,5,4.5,SF,,0.3728,-0.1065
2.83,5,4.5,SF,,0.3727,-0.1065
2.835,5,4.5,SF,,0.3727,-0.1065
2.84,5,4.5,SF,,0.3726,-0.1065
2.845,5,4.5,SF,,0.3726,-0.1065
2.85,5,4.5,SF,,0.3725,-0.1065
2.855,5,4.5,SF,,0.3725,-0.1064
2.86,5,4.5,SF,,0.3724,-0.1064
2.865,5,4.5,SF,,0.3723,-0.1064
2.87,5,4.5,SF,,0.3723,-0.1064
2.875,5,4.5,SF,,0.3722,-0.1064
2.88,5,4.5,SF,,0.3721,-0.1064
2.885,5,4.5,SF,,0.372,-0.1063
2.89,5,4.5,SF,,0.372,-0.1063
2.895,5,4.5,SF,,0.3719,-0.1063
2.9,5,4.5,SF,,0.3718,-0.1063
2.905,5,4.5,SF,,0.3717,-0.1062
2.91,5,4.5,SF,,0.3716,-0.1062
2.915,5,4.5,SF,,0.3715,-0.1062
2.92,5,4.5,SF,,0.3713,-0.1062
2.925,5,4.5,SF,,0.3712,-0.1061
2.93,5,4.5,SF,,0.3711,-0.1061
2.935,5,4.5,SF,,0.371,-0.1061
2.94,5,4.5,SF,,0.3709,-0.106
2.945,5,4.5,SF,,0.3707,-0.106
2.95,5,4.5,SF,,0.3706,-0.106
2.955,5,4.5,SF,,0.3704,-0.1059
2.96,5,4.5,SF,,0.3703,-0.1059
2.965,5,4.5,SF,,0.3702,-0.1059
2.97,5,4.5,SF,,0.37,-0.1058
2.975,5,4.5,SF,,0.3698,-0.1058
2.98,5,4.5,SF,,0.3697,-0.1057
2.985,5,4.5,SF,,0.3695,-0.1057
2.99,5,4.5,SF,,0.3694,-0.1057
2.995,5,4.5,SF,,0.3692,-0.1056
3,5,4.5,SF,,0.369,-0.1056
3.005,5,4.5,SF,,0.3688,-0.1055
3.01,5,4.5,SF,,0.3686,-0.1055
3.015,5,4.5,SF,,0.3684,-0.1054
3.02,5,4.5,SF,,0.3682,-0.1054
3.025,5,4.5,SF,,0.368,-0.1053
3.03,5,4.5,SF,,0.3678,-0.1053
3.035,5,4.5,SF,,0.3676,-0.1052
3.04,5,4.5,SF,,0.3674,-0.1052
3.045,5,4.5,SF,,0.3672,-0.1051
3.05,5,4.5,SF,,0.367,-0.1051
3.055,5,4.5,SF,,0.3668,-0.105
3.06,5,4.5,SF,,0.3665,-0.1049
3.065,5,4.5,SF,,0.3663,-0.1049
3.07,5,4.5,SF,,0.3661,-0.1048
3.075,5,4.5,SF,,0.3658,-0.1048
3.08,5,4.5,SF,,0.3656,-0.1047
3.085,5,4.5,SF,,0.3653,-0.1046
3.09,5,4.5,SF,,0.3651,-0.1046
3.095,5,4.5,SF,,0.3648,-0.1045
3.1,5,4.5,SF,,0.3645,-0.1044
3.105,5,4.5,SF,,0.3643,-0.1044
3.11,5,4.5,SF,,0.364,-0.1043
3.115,5,4.5,SF,,0.3637,-0.1042
3.12,5,4.5,SF,,0.3634,-0.1041
3.125,5,4.5,SF,,0.3632,-0.1041
3.13,5,4.5,SF,,0.3629,-0.104
3.135,5,4.5,SF,,0.3626,-0.1039
3.14,5,4.5,SF,,0.3623,-0.1038
3.145,5,4.5,SF,,0.362,-0.1038
3.15,5,4.5,SF,,0.3617,-0.1037
3.155,5,4.5,SF,,0.3614,-0.1036
3.16,5,4.5,SF,,0.361,-0.1035
3.165,5,4.5,SF,,0.3607,-0.1034
3.17,5,4.5,SF,,0.3604,-0.1034
3.175,5,4.5,SF,,0.3601,-0.1033
3.18,5,4.5,SF,,0.3597,-0.1032
3.185,5,4.5,SF,,0.3594,-0.1031
3.19,5,4.5,SF,,0.359,-0.103
3.195,5,4.5,SF,,0.3587,-0.1029
3.2,5,4.5,SF,,0.3583,-0.1028
3.205,5,4.5,SF,,0.358,-0.1027
3.21,5,4.5,SF,,0.3576,-0.1026
3.215,5,4.5,SF,,0.3572,-0.1025
3.22,5,4.5,SF,,0.3569,-0.1025
3.225,5,4.5,SF,,0.3565,-0.1024
3.23,5,4.5,SF,,0.3561,-0.1023
3.235,5,4.5,SF,,0.3557,-0.1022
3.24,5,4.5,SF,,0.3553,-0.1021
3.245,5,4.5,SF,,0.355,-0.102
3.25,5,4.5,SF,,0.3546,-0.1018
3.255,5,4.5,SF,,0.3542,-0.1017
3.26,5,4.5,SF,,0.3537,-0.1016
3.265,5,4.5,SF,,0.3533,-0.1015
3.27,5,4.5,SF,,0.3529,-0.1014
3.275,5,4.5,SF,,0.3525,-0.1013
3.28,5,4.5,SF,,0.3521,-0.1012
3.285,5,4.5,SF,,0.3516,-0.1011
3.29,5,4.5,SF,,0.3512,-0.101
3.295,5,4.5,SF,,0.3508,-0.1009
3.3,5,4.5,SF,,0.3503,-0.1008
3.305,5,4.5,SF,,0.3499,-0.1006
3.31,5,4.5,SF,,0.3494,-0.1005
3.315,5,4.5,SF,,0.3489,-0.1004
3.32,5,4.5,SF,,0.3485,-0.1003
3.325,5,4.5,SF,,0.348,-0.1002
3.33,5,4.5,SF,,0.3475,-0.1
3.335,5,4.5,SF,,0.3471,-0.0999
3.34,5,4.5,SF,,0.3466,-0.0998
3.345,5,4.5,SF,,0.3461,-0.0997
3.35,5,4.5,SF,,0.3456,-0.0995
3.355,5,4.5,SF,,0.3451,-0.0994
3.36,5,4.5,SF,,0.3446,-0.0993
3.365,5,4.5,SF,,0.3441,-0.0991
3.37,5,4.5,SF,,0.3436,-0.099
3.375,5,4.5,SF,,0.3431,-0.0989
3.38,5,4.5,SF,,0.3425,-0.0987
3.385,5,4.5,SF,,0.342,-0.0986
3.39,5,4.5,SF,,0.3415,-0.0985
3.395,5,4.5,SF,,0.3409,-0.0983
3.4,5,4.5,SF,,0.3404,-0.0982
3.405,5,4.5,SF,,0.3399,-0.098
3.41,5,4.5,SF,,0.3393,-0.0979
3.415,5,4.5,SF,,0.3388,-0.0978
3.42,5,4.5,SF,,0.3382,-0.0976
3.425,5,4.5,SF,,0.3376,-0.0975
3.43,5,4.5,SF,,0.3371,-0.0973
3.435,5,4.5,SF,,0.3365,-0.0972
3.44,5,4.5,SF,,0.3359,-0.097
3.445,5,4.5,SF,,0.3353,-0.0969
3.45,5,4.5,SF,,0.3347,-0.0967
3.455,5,4.5,SF,,0.3341,-0.0966
3.46,5,4.5,SF,,0.3335,-0.0964
3.465,5,4.5,SF,,0.3329,-0.0963
3.47,5,4.5,SF,,0.3323,-0.0961
3.475,5,4.5,SF,,0.3317,-0.0959
3.48,5,4.5,SF,,0.3311,-0.0958
3.485,5,4.5,SF,,0.3305,-0.0956
3.49,5,4.5,SF,,0.3298,-0.0955
3.495,5,4.5,SF,,0.3292,-0.0953
3.5,5,4.5,SF,,0.3286,-0.0951
3.505,5,4.5,SF,,0.3279,-0.095
3.51,5,4.5,SF,,0.3273,-0.0948
3.515,5,4.5,SF,,0.3266,-0.0946
3.52,5,4.5,SF,,0.326,-0.0945
3.525,5,4.5,SF,,0.3253,-0.0943
3.53,5,4.5,SF,,0.3246,-0.0941
3.535,5,4.5,SF,,0.3239,-0.0939
3.54,5,4.5,SF,,0.3233,-0.0938
3.545,5,4.5,SF,,0.3226,-0.0936
3.55,5,4.5,SF,,0.3219,-0.0934
3.555,5,4.5,SF,,0.3212,-0.0932
3.56,5,4.5,SF,,0.3205,-0.093
3.565,5,4.5,SF,,0.3198,-0.0929
3.57,5,4.5,SF,,0.3191,-0.0927
3.575,5,4.5,SF,,0.3184,-0.0925
3.58,5,4.5,SF,,0.3176,-0.0923
3.585,5,4.5,SF,,0.3169,-0.0921
3.59,5,4.5,SF,,0.3162,-0.0919
3.595,5,4.5,SF,,0.3155,-0.0917
3.6,5,4.5,SF,,0.3147,-0.0915
3.605,5,4.5,SF,,0.314,-0.0913
3.61,5,4.5,SF,,0.3132,-0.0912
3.615,5,4.5,SF,,0.3125,-0.091
3.62,5,4.5,SF,,0.3117,-0.0908
3.625,5,4.5,SF,,0.3109,-0.0906
3.63,5,4.5,SF,,0.3102,-0.0904
3.635,5,4.5,SF,,0.3094,-0.0902
3.64,5,4.5,SF,,0.3086,-0.09
3.645,5,4.5,SF,,0.3078,-0.0898
3.65,5,4.5,SF,,0.307,-0.0896
3.655,5,4.5,SF,,0.3062,-0.0893
3.66,5,4.5,SF,,0.3054,-0.0891
3.665,5,4.5,SF,,0.3046,-0.0889
3.67,5,4.5,SF,,0.3038,-0.0887
3.675,5,4.5,SF,,0.303,-0.0885
3.68,5,4.5,SF,,0.3021,-0.0883
3.685,5,4.5,SF,,0.3013,-0.0881
3.69,5,4.5,SF,,0.3005,-0.0879
3.695,5,4.5,SF,,0.2996,-0.0876
3.7,5,4.5,SF,,0.2988,-0.0874
3.705,5,4.5,SF,,0.2979,-0.0872
3.71,5,4.5,SF,,0.2971,-0.087
3.715,5,4.5,SF,,0.2962,-0.0868
3.72,5,4.5,SF,,0.2954,-0.0865
3.725,5,4.5,SF,,0.2945,-0.0863
3.73,5,4.5,SF,,0.2936,-0.0861
3.735,5,4.5,SF,,0.2927,-0.0859
3.74,5,4.5,SF,,0.2918,-0.0856
3.745,5,4.5,SF,,0.2909,-0.0854
3.75,5,4.5,SF,,0.29,-0.0852
3.755,5,4.5,SF,,0.2891,-0.0849
3.76,5,4.5,SF,,0.2882,-0.0847
3.765,5,4.5,SF,,0.2873,-0.0845
3.77,5,4.5,SF,,0.2864,-0.0842
3.775,5,4.5,SF,,0.2855,-0.084
3.78,5,4.5,SF,,0.2845,-0.0837
3.785,5,4.5,SF,,0.2836,-0.0835
3.79,5,4.5,SF,,0.2826,-0.0833
3.795,5,4.5,SF,,0.2817,-0.083
3.8,5,4.5,SF,,0.2807,-0.0828
3.805,5,4.5,SF,,0.2798,-0.0825
3.81,5,4.5,SF,,0.2788,-0.0823
3.815,5,4.5,SF,,0.2778,-0.082
3.82,5,4.5,SF,,0.2769,-0.0818
3.825,5,4.5,SF,,0.2759,-0.0815
3.83,5,4.5,SF,,0.2749,-0.0813
3.835,5,4.5,SF,,0.2739,-0.081
3.84,5,4.5,SF,,0.2729,-0.0807
3.845,5,4.5,SF,,0.2719,-0.0805
3.85,5,4.5,SF,,0.2709,-0.0802
3.855,5,4.5,SF,,0.2699,-0.08
3.86,5,4.5,SF,,0.2689,-0.0797
3.865,5,4.5,SF,,0.2678,-0.0794
3.87,5,4.5,SF,,0.2668,-0.0792
3.875,5,4.5,SF,,0.2658,-0.0789
3.88,5,4.5,SF,,0.2647,-0.0786
3.885,5,4.5,SF,,0.2637,-0.0784
3.89,5,4.5,SF,,0.2626,-0.0781
3.895,5,4.5,SF,,0.2616,-0.0778
3.9,5,4.5,SF,,0.2605,-0.0775
3.905,5,4.5,SF,,0.2594,-0.0773
3.91,5,4.5,SF,,0.2584,-0.077
3.915,5,4.5,SF,,0.2573,-0.0767
3.92,5,4.5,SF,,0.2562,-0.0764
3.925,5,4.5,SF,,0.2551,-0.0761
3.93,5,4.5,SF,,0.254,-0.0759
3.935,5,4.5,SF,,0.2529,-0.0756
3.94,5,4.5,SF,,0.2518,-0.0753
3.945,5,4.5,SF,,0.2507,-0.075
3.95,5,4.5,SF,,0.2495,-0.0747
3.955,5,4.5,SF,,0.2484,-0.0744
3.96,5,4.5,SF,,0.2473,-0.0741
3.965,5,4.5,SF,,0.2461,-0.0738
3.97,5,4.5,SF,,0.245,-0.0735
3.975,5,4.5,SF,,0.2438,-0.0732
3.98,5,4.5,SF,,0.2427,-0.0729
3.985,5,4.5,SF,,0.2415,-0.0726
3.99,5,4.5,SF,,0.2404,-0.0723
3.995,5,4.5,SF,,0.2392,-0.072
4,5,4.5,SF,,0.238,-0.0717
4.005,5,4.5,SF,,0.2368,-0.0714
4.01,5,4.5,SF,,0.2356,-0.0711
4.015,5,4.5,SF,,0.2344,-0.0708
4.02,5,4.5,SF,,0.2332,-0.0705
4.025,5,4.5,SF,,0.232,-0.0702
4.03,5,4.5,SF,,0.2308,-0.0699
4.035,5,4.5,SF,,0.2296,-0.0696
4.04,5,4.5,SF,,0.2284,-0.0693
4.045,5,4.5,SF,,0.2271,-0.0689
4.05,5,4.5,SF,,0.2259,-0.0686
4.055,5,4.5,SF,,0.2246,-0.0683
4.06,5,4.5,SF,,0.2234,-0.068
4.065,5,4.5,SF,,0.2221,-0.0677
4.07,5,4.5,SF,,0.2209,-0.0673
4.075,5,4.5,SF,,0.2196,-0.067
4.08,5,4.5,SF,,0.2183,-0.0667
4.085,5,4.5,SF,,0.2171,-0.0663
4.09,5,4.5,SF,,0.2158,-0.066
4.095,5,4.5,SF,,0.2145,-0.0657
4.1,5,4.5,SF,,0.2132,-0.0653
4.105,5,4.5,SF,,0.2119,-0.065
4.11,5,4.5,SF,,0.2106,-0.0647
4.115,5,4.5,SF,,0.2093,-0.0643
4.12,5,4.5,SF,,0.2079,-0.064
4.125,5,4.5,SF,,0.2066,-0.0637
4.13,5,4.5,SF,,0.2053,-0.0633
4.135,5,4.5,SF,,0.2039,-0.063
4.14,5,4.5,SF,,0.2026,-0.0626
4.145,5,4.5,SF,,0.2012,-0.0623
4.15,5,4.5,SF,,0.1999,-0.0619
4.155,5,4.5,SF,,0.1985,-0.0616
4.16,5,4.5,SF,,0.1971,-0.0612
4.165,5,4.5,SF,,0.1958,-0.0609
4.17,5,4.5,SF,,0.1944,-0.0605
4.175,5,4.5,SF,,0.193,-0.0602
4.18,5,4.5,SF,,0.1916,-0.0598
4.185,5,4.5,SF,,0.1902,-0.0594
4.19,5,4.5,SF,,0.1888,-0.0591
4.195,5,4.5,SF,,0.1874,-0.0587
4.2,5,4.5,SF,,0.186,-0.0583
4.205,5,4.5,SF,,0.1846,-0.058
4.21,5,4.5,SF,,0.1831,-0.0576
4.215,5,4.5,SF,,0.1817,-0.0572
4.22,5,4.5,SF,,0.1802,-0.0569
4.225,5,4.5,SF,,0.1788,-0.0565
4.23,5,4.5,SF,,0.1773,-0.0561
4.235,5,4.5,SF,,0.1759,-0.0558
4.24,5,4.5,SF,,0.1744,-0.0554
4.245,5,4.5,SF,,0.1729,-0.055
4.25,5,4.5,SF,,0.1715,-0.0546
4.255,5,4.5,SF,,0.17,-0.0542
4.26,5,4.5,SF,,0.1685,-0.0539
4.265,5,4.5,SF,,0.167,-0.0535
4.27,5,4.5,SF,,0.1655,-0.0531
4.275,5,4.5,SF,,0.164,-0.0527
4.28,5,4.5,SF,,0.1625,-0.0523
4.285,5,4.5,SF,,0.1609,-0.0519
4.29,5,4.5,SF,,0.1594,-0.0515
4.295,5,4.5,SF,,0.1579,-0.0511
4.3,5,4.5,SF,,0.1563,-0.0507
4.305,5,4.5,SF,,0.1548,-0.0503
4.31,5,4.5,SF,,0.1532,-0.0499
4.315,5,4.5,SF,,0.1517,-0.0495
4.32,5,4.5,SF,,0.1501,-0.0491
4.325,5,4.5,SF,,0.1485,-0.0487
4.33,5,4.5,SF,,0.1469,-0.0483
4.335,5,4.5,SF,,0.1454,-0.0479
4.34,5,4.5,SF,,0.1438,-0.0475
4.345,5,4.5,SF,,0.1422,-0.0471
4.35,5,4.5,SF,,0.1406,-0.0467
4.355,5,4.5,SF,,0.139,-0.0463
4.36,5,4.5,SF,,0.1373,-0.0459
4.365,5,4.5,SF,,0.1357,-0.0454
4.37,5,4.5,SF,,0.1341,-0.045
4.375,5,4.5,SF,,0.1324,-0.0446
4.38,5,4.5,SF,,0.1308,-0.0442
4.385,5,4.5,SF,,0.1292,-0.0438
4.39,5,4.5,SF,,0.1275,-0.0433
4.395,5,4.5,SF,,0.1258,-0.0429
4.4,5,4.5,SF,,0.1242,-0.0425
4.405,5,4.5,SF,,0.1225,-0.042
4.41,5,4.5,SF,,0.1208,-0.0416
4.415,5,4.5,SF,,0.1191,-0.0412
4.42,5,4.5,SF,,0.1174,-0.0407
4.425,5,4.5,SF,,0.1157,-0.0403
4.43,5,4.5,SF,,0.114,-0.0399
4.435,5,4.5,SF,,0.1123,-0.0394
4.44,5,4.5,SF,,0.1106,-0.039
4.445,5,4.5,SF,,0.1089,-0.0385
4.45,5,4.5,SF,,0.1071,-0.0381
4.455,5,4.5,SF,,0.1054,-0.0377
4.46,5,4.5,SF,,0.1036,-0.0372
4.465,5,4.5,SF,,0.1019,-0.0368
4.47,5,4.5,SF,,0.1001,-0.0363
4.475,5,4.5,SF,,0.0984,-0.0359
4.48,5,4.5,SF,,0.0966,-0.0354
4.485,5,4.5,SF,,0.0948,-0.0349
4.49,5,4.5,SF,,0.093,-0.0345
4.495,5,4.5,SF,,0.0912,-0.034
4.5,5,4.5,SF,,0.0894,-0.0336
4.505,5,4.5,SF,,0.0876,-0.0331
4.51,5,4.5,SF,,0.0859,-0.0326
4.515,5,4.5,SF,,0.0841,-0.0322
4.52,5,4.5,SF,,0.0824,-0.0317
4.525,5,4.5,SF,,0.0807,-0.0312
4.53,5,4.5,SF,,0.079,-0.0308
4.535,5,4.5,SF,,0.0773,-0.0303
4.54,5,4.5,SF,,0.0756,-0.0298
4.545,5,4.5,SF,,0.074,-0.0294
4.55,5,4.5,SF,,0.0723,-0.0289
4.555,5,4.5,SF,,0.0707,-0.0284
4.56,5,4.5,SF,,0.0691,-0.0279
4.565,5,4.5,SF,,0.0676,-0.0275
4.57,5,4.5,SF,,0.066,-0.027
4.575,5,4.5,SF,,0.0645,-0.0265
4.58,5,4.5,SF,,0.063,-0.026
4.585,5,4.5,SF,,0.0615,-0.0256
4.59,5,4.5,SF,,0.06,-0.0251
4.595,5,4.5,SF,,0.0585,-0.0246
4.6,5,4.5,SF,,0.0571,-0.0242
4.605,5,4.5,SF,,0.0556,-0.0237
4.61,5,4.5,SF,,0.0542,-0.0232
4.615,5,4.5,SF,,0.0528,-0.0228
4.62,5,4.5,SF,,0.0515,-0.0223
4.625,5,4.5,SF,,0.0501,-0.0218
4.63,5,4.5,SF,,0.0488,-0.0214
4.635,5,4.5,SF,,0.0475,-0.0209
4.64,5,4.5,SF,,0.0462,-0.0204
4.645,5,4.5,SF,,0.0449,-0.02
4.65,5,4.5,SF,,0.0436,-0.0195
4.655,5,4.5,SF,,0.0424,-0.0191
4.66,5,4.5,SF,,0.0412,-0.0186
4.665,5,4.5,SF,,0.04,-0.0182
4.67,5,4.5,SF,,0.0388,-0.0177
4.675,5,4.5,SF,,0.0376,-0.0173
4.68,5,4.5,SF,,0.0364,-0.0168
4.685,5,4.5,SF,,0.0353,-0.0164
4.69,5,4.5,SF,,0.0342,-0.016
4.695,5,4.5,SF,,0.0331,-0.0155
4.7,5,4.5,SF,,0.032,-0.0151
4.705,5,4.5,SF,,0.0309,-0.0147
4.71,5,4.5,SF,,0.0299,-0.0142
4.715,5,4.5,SF,,0.0289,-0.0138
4.72,5,4.5,SF,,0.0279,-0.0134
4.725,5,4.5,SF,,0.0269,-0.013
4.73,5,4.5,SF,,0.0259,-0.0126
4.735,5,4.5,SF,,0.0249,-0.0122
4.74,5,4.5,SF,,0.024,-0.0118
4.745,5,4.5,SF,,0.0231,-0.0114
4.75,5,4.5,SF,,0.0222,-0.011
4.755,5,4.5,SF,,0.0213,-0.0106
4.76,5,4.5,SF,,0.0204,-0.0102
4.765,5,4.5,SF,,0.0196,-0.0099
4.77,5,4.5,SF,,0.0188,-0.0095
4.775,5,4.5,SF,,0.018,-0.0091
4.78,5,4.5,SF,,0.0172,-0.0088
4.785,5,4.5,SF,,0.0164,-0.0084
4.79,5,4.5,SF,,0.0156,-0.0081
4.795,5,4.5,SF,,0.0149,-0.0077
4.8,5,4.5,SF,,0.0142,-0.0074
4.805,5,4.5,SF,,0.0135,-0.007
4.81,5,4.5,SF,,0.0128,-0.0067
4.815,5,4.5,SF,,0.0121,-0.0064
4.82,5,4.5,SF,,0.0115,-0.0061
4.825,5,4.5,SF,,0.0109,-0.0058
4.83,5,4.5,SF,,0.0102,-0.0055
4.835,5,4.5,SF,,0.0096,-0.0052
4.84,5,4.5,SF,,0.0091,-0.0049
4.845,5,4.5,SF,,0.0085,-0.0046
4.85,5,4.5,SF,,0.008,-0.0043
4.855,5,4.5,SF,,0.0074,-0.0041
4.86,5,4.5,SF,,0.0069,-0.0038
4.865,5,4.5,SF,,0.0065,-0.0036
4.87,5,4.5,SF,,0.006,-0.0033
4.875,5,4.5,SF,,0.0055,-0.0031
4.88,5,4.5,SF,,0.0051,-0.0029
4.885,5,4.5,SF,,0.0047,-0.0026
4.89,5,4.5,SF,,0.0043,-0.0024
4.895,5,4.5,SF,,0.0039,-0.0022
4.9,5,4.5,SF,,0.0035,-0.002
4.905,5,4.5,SF,,0.0032,-0.0018
4.91,5,4.5,SF,,0.0029,-0.0016
4.915,5,4.5,SF,,0.0026,-0.0015
4.92,5,4.5,SF,,0.0023,-0.0013
4.925,5,4.5,SF,,0.002,-0.0012
4.93,5,4.5,SF,,0.0017,-0.001
4.935,5,4.5,SF,,0.0015,-0.0009
4.94,5,4.5,SF,,0.0013,-0.0007
4.945,5,4.5,SF,,0.0011,-0.0006
4.95,5,4.5,SF,,0.0009,-0.0005
4.955,5,4.5,SF,,0.0007,-0.0004
4.96,5,4.5,SF,,0.0006,-0.0003
4.965,5,4.5,SF,,0.0004,-0.0003
4.97,5,4.5,SF,,0.0003,-0.0002
4.975,5,4.5,SF,,0.0002,-0.0001
4.98,5,4.5,SF,,0.0001,-0.0001
4.985,5,4.5,SF,,0.0001,0
4.99,5,4.5,SF,,0,0
4.995,5,4.5,SF,,0,0
5,5,4.5,SF,,0,0
0,5,5,SF,,0,0
0.005,5,5,SF,,0,0
0.01,5,5,SF,,0,0
0.015,5,5,SF,,0,0
0.02,5,5,SF,,0,0
0.025,5,5,SF,,0,0
0.03,5,5,SF,,0,0
0.035,5,5,SF,,0,0
0.04,5,5,SF,,0,0
0.045,5,5,SF,,0,0
0.05,5,5,SF,,0,0
0.055,5,5,SF,,0,0
0.06,5,5,SF,,0,0
0.065,5,5,SF,,0,0
0.07,5,5,SF,,0,0
0.075,5,5,SF,,0,0
0.08,5,5,SF,,0,0
0.085,5,5,SF,,0,0
0.09,5,5,SF,,0,0
0.095,5,5,SF,,0,0
0.1,5,5,SF,,0,0
0.105,5,5,SF,,0,0
0.11,5,5,SF,,0,0
0.115,5,5,SF,,0,0
0.12,5,5,SF,,0,0
0.125,5,5,SF,,0,0
0.13,5,5,SF,,0,0
0.135,5,5,SF,,0,0
0.14,5,5,SF,,0,0
0.145,5,5,SF,,0,0
0.15,5,5,SF,,0,0
0.155,5,5,SF,,0,0
0.16,5,5,SF,,0,0
0.165,5,5,SF,,0,0
0.17,5,5,SF,,0,0
0.175,5,5,SF,,0,0
0.18,5,5,SF,,0,0
0.185,5,5,SF,,0,0
0.19,5,5,SF,,0,0
0.195,5,5,SF,,0,0
0.2,5,5,SF,,0,0
0.205,5,5,SF,,0,0
0.21,5,5,SF,,0,0
0.215,5,5,SF,,0,0
0.22,5,5,SF,,0,0
0.225,5,5,SF,,0,0
0.23,5,5,SF,,0,0
0.235,5,5,SF,,0,0
0.24,5,5,SF,,0,0
0.245,5,5,SF,,0,0
0.25,5,5,SF,,0,0
0.255,5,5,SF,,0,0
0.26,5,5,SF,,0,0
0.265,5,5,SF,,0,0
0.27,5,5,SF,,0,0
0.275,5,5,SF,,0,0
0.28,5,5,SF,,0,0
0.285,5,5,SF,,0,0
0.29,5,5,SF,,0,0
0.295,5,5,SF,,0,0
0.3,5,5,SF,,0,0
0.305,5,5,SF,,0,0
0.31,5,5,SF,,0,0
0.315,5,5,SF,,0,0
0.32,5,5,SF,,0,0
0.325,5,5,SF,,0,0
0.33,5,5,SF,,0,0
0.335,5,5,SF,,0,0
0.34,5,5,SF,,0,0
0.345,5,5,SF,,0,0
0.35,5,5,SF,,0,0
0.355,5,5,SF,,0,0
0.36,5,5,SF,,0,0
0.365,5,5,SF,,0,0
0.37,5,5,SF,,0,0
0.375,5,5,SF,,0,0
0.38,5,5,SF,,0,0
0.385,5,5,SF,,0,0
0.39,5,5,SF,,0,0
0.395,5,5,SF,,0,0
0.4,5,5,SF,,0,0
0.405,5,5,SF,,0,0
0.41,5,5,SF,,0,0
0.415,5,5,SF,,0,0
0.42,5,5,SF,,0,0
0.425,5,5,SF,,0,0
0.43,5,5,SF,,0,0
0.435,5,5,SF,,0,0
0.44,5,5,SF,,0,0
0.445,5,5,SF,,0,0
0.45,5,5,SF,,0,0
0.455,5,5,SF,,0,0
0.46,5,5,SF,,0,0
0.465,5,5,SF,,0,0
0.47,5,5,SF,,0,0
0.475,5,5,SF,,0,0
0.48,5,5,SF,,0,0
0.485,5,5,SF,,0,0
0.49,5,5,SF,,0,0
0.495,5,5,SF,,0,0
0.5,5,5,SF,,0,0
0.505,5,5,SF,,0,0
0.51,5,5,SF,,0,0
0.515,5,5,SF,,0,0
0.52,5,5,SF,,0,0
0.525,5,5,SF,,0,0
0.53,5,5,SF,,0,0
0.535,5,5,SF,,0,0
0.54,5,5,SF,,0,0
0.545,5,5,SF,,0,0
0.55,5,5,SF,,0,0
0.555,5,5,SF,,0,0
0.56,5,5,SF,,0,0
0.565,5,5,SF,,0,0
0.57,5,5,SF,,0,0
0.575,5,5,SF,,0,0
0.58,5,5,SF,,0,0
0.585,5,5,SF,,0,0
0.59,5,5,SF,,0,0
0.595,5,5,SF,,0,0
0.6,5,5,SF,,0,0
0.605,5,5,SF,,0,0
0.61,5,5,SF,,0,0
0.615,5,5,SF,,0,0
0.62,5,5,SF,,0,0
0.625,5,5,SF,,0,0
0.63,5,5,SF,,0,0
0.635,5,5,SF,,0,0
0.64,5,5,SF,,0,0
0.645,5,5,SF,,0,0
0.65,5,5,SF,,0,0
0.655,5,5,SF,,0,0
0.66,5,5,SF,,0,0
0.665,5,5,SF,,0,0
0.67,5,5,SF,,0,0
0.675,5,5,SF,,0,0
0.68,5,5,SF,,0,0
0.685,5,5,SF,,0,0
0.69,5,5,SF,,0,0
0.695,5,5,SF,,0,0
0.7,5,5,SF,,0,0
0.705,5,5,SF,,0,0
0.71,5,5,SF,,0,0
0.715,5,5,SF,,0,0
0.72,5,5,SF,,0,0
0.725,5,5,SF,,0,0
0.73,5,5,SF,,0,0
0.735,5,5,SF,,0,0
0.74,5,5,SF,,0,0
0.745,5,5,SF,,0,0
0.75,5,5,SF,,0,0
0.755,5,5,SF,,0,0
0.76,5,5,SF,,0,0
0.765,5,5,SF,,0,0
0.77,5,5,SF,,0,0
0.775,5,5,SF,,0,0
0.78,5,5,SF,,0,0
0.785,5,5,SF,,0,0
0.79,5,5,SF,,0,0
0.795,5,5,SF,,0,0
0.8,5,5,SF,,0,0
0.805,5,5,SF,,0,0
0.81,5,5,SF,,0,0
0.815,5,5,SF,,0,0
0.82,5,5,SF,,0,0
0.825,5,5,SF,,0,0
0.83,5,5,SF,,0,0
0.835,5,5,SF,,0,0
0.84,5,5,SF,,0,0
0.845,5,5,SF,,0,0
0.85,5,5,SF,,0,0
0.855,5,5,SF,,0,0
0.86,5,5,SF,,0,0
0.865,5,5,SF,,0,0
0.87,5,5,SF,,0,0
0.875,5,5,SF,,0,0
0.88,5,5,SF,,0,0
0.885,5,5,SF,,0,0
0.89,5,5,SF,,0,0
0.895,5,5,SF,,0,0
0.9,5,5,SF,,0,0
0.905,5,5,SF,,0,0
0.91,5,5,SF,,0,0
0.915,5,5,SF,,0,0
0.92,5,5,SF,,0,0
